"equipment class name","equipment class CFIHOS unique id","equipment property name","equipment property CFIHOS unique id","property relevant for equipment indicator","property relevant for model / part indicator","SI unit of measure code","imperial unit of measure code","source standard code","source standard section","property name in source standard","status","change request number","created date","modified date","terminated date"
"relay","CFIHOS-30000364","explosion protection notified body","CFIHOS-40000111",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"relay","CFIHOS-30000364","explosion protection temperature class","CFIHOS-40000112",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"relay","CFIHOS-30000364","explosion protection zone","CFIHOS-40000113",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"relay","CFIHOS-30000364","ingress protection","CFIHOS-40000173",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"relief valve","CFIHOS-30000295","adjustment ring material specification","CFIHOS-40000004",,,,,,,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","bellows material specification","CFIHOS-40000016",,,,,,,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","body material","CFIHOS-40000017",,,,,"ISO 23251:2019;ISO 28300:2008",,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","body material specification","CFIHOS-40000018",,,,,,,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","design specification","CFIHOS-40000487",,,,,"ISO 23251:2019;ISO 28300:2008",,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","disc material specification","CFIHOS-40000078",,,,,,,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","inlet flange rating","CFIHOS-40000174",,,,,,,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","nominal inlet diameter","CFIHOS-40000242",,,"MMT","INH","ISO 23251:2019;ISO 28300:2008",,,"TERMINATED","CR0028;CR0032","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","nominal outlet diameter","CFIHOS-40000244",,,"MMT","INH","ISO 23251:2019;ISO 28300:2008",,,"TERMINATED","CR0028;CR0032","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","orifice area","CFIHOS-40000517",,,"MMK","INK",,,,"TERMINATED","CR0028;CR0032","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","outlet flange rating","CFIHOS-40000312",,,,,,,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","set pressure","CFIHOS-40000530",,,"BRG","64","ISO 23251:2019;ISO 28300:2008",,,"TERMINATED","CR0028;CR0032","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","spindle material specification","CFIHOS-40000374",,,,,,,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"relief valve","CFIHOS-30000295","spring material specification","CFIHOS-40000375",,,,,"ISO 23251:2019;ISO 28300:2008",,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"remote terminal unit","CFIHOS-30000209","ATEX category","CFIHOS-40000009",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","ATEX explosive atmosphere","CFIHOS-40000010",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","ATEX group","CFIHOS-40000011",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","explosion protection concept","CFIHOS-40000108",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","explosion protection examination certificate number","CFIHOS-40000109",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","explosion protection gas group","CFIHOS-40000110",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","explosion protection material group","CFIHOS-40000612",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","explosion protection notified body","CFIHOS-40000111",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","explosion protection temperature class","CFIHOS-40000112",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","explosion protection zone","CFIHOS-40000113",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"remote terminal unit","CFIHOS-30000209","ingress protection","CFIHOS-40000173",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","ATEX category","CFIHOS-40000009",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","ATEX explosive atmosphere","CFIHOS-40000010",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","ATEX group","CFIHOS-40000011",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","explosion protection concept","CFIHOS-40000108",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","explosion protection examination certificate number","CFIHOS-40000109",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","explosion protection gas group","CFIHOS-40000110",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","explosion protection material group","CFIHOS-40000612",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","explosion protection notified body","CFIHOS-40000111",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","explosion protection temperature class","CFIHOS-40000112",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","explosion protection zone","CFIHOS-40000113",,,,,"IEC 60529:2013",,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"resistance temperature element","CFIHOS-30000463","ingress protection","CFIHOS-40000173",,,,,,,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"restriction orifice plate","CFIHOS-30000464","orifice shape","CFIHOS-40000311",,,,,,,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"ring main unit","CFIHOS-30000729","ATEX category","CFIHOS-40000009",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","ATEX explosive atmosphere","CFIHOS-40000010",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","ATEX group","CFIHOS-40000011",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","explosion protection concept","CFIHOS-40000108",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","explosion protection examination certificate number","CFIHOS-40000109",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","explosion protection gas group","CFIHOS-40000110",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","explosion protection material group","CFIHOS-40000612",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","explosion protection notified body","CFIHOS-40000111",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","explosion protection temperature class","CFIHOS-40000112",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","explosion protection zone","CFIHOS-40000113",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"ring main unit","CFIHOS-30000729","ingress protection","CFIHOS-40000173",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","corrosion allowance","CFIHOS-40000491",,,"MMT","INH",,,,"STANDARD","CR0032","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","design specification","CFIHOS-40000487",,,,,"API Spec 16F:2017",,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"riser","CFIHOS-30000502","hydrostatic test pressure","CFIHOS-40000497",,,"BRG","64",,,,"STANDARD","CR0032","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","length","CFIHOS-40000201",,,"MMT","INH",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","lower limit allowable temperature","CFIHOS-40000549",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","material","CFIHOS-40000223",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","nominal pipe diameter","CFIHOS-40000246",,,"MMT","INH","ISO 14224:2016",,,"STANDARD","CR0032;FR37","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","post weld heat treatment","CFIHOS-40000318",,,,,,,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","upper limit allowable pressure","CFIHOS-40000570",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","upper limit allowable temperature","CFIHOS-40000571",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"riser","CFIHOS-30000502","wall thickness","CFIHOS-40000540",,,"MMT","INH","ISO 14224:2016",,,"STANDARD","CR0028;CR0032;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rod pump","CFIHOS-30000219","driver type","CFIHOS-40000087",,,,,"ISO 14224:2016",,,"TERMINATED","CR0028","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z","2021-10-11T09:43:05.815Z"
"rotameter flow meter","CFIHOS-30000465","ATEX category","CFIHOS-40000009",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","ATEX explosive atmosphere","CFIHOS-40000010",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","ATEX group","CFIHOS-40000011",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","explosion protection concept","CFIHOS-40000108",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","explosion protection examination certificate number","CFIHOS-40000109",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","explosion protection gas group","CFIHOS-40000110",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","explosion protection material group","CFIHOS-40000612",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","explosion protection notified body","CFIHOS-40000111",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","explosion protection temperature class","CFIHOS-40000112",,,,,"IEC 60529:2013",,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","explosion protection zone","CFIHOS-40000113",,,,,"IEC 60529:2013",,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotameter flow meter","CFIHOS-30000465","ingress protection","CFIHOS-40000173",,,,,,,,"STANDARD","V1.2","2017-02-13T22:41:14.815Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","ATEX category","CFIHOS-40000009",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","ATEX explosive atmosphere","CFIHOS-40000010",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","ATEX group","CFIHOS-40000011",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","dry weight","CFIHOS-40000494",,,"KGM","LBR",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","explosion protection concept","CFIHOS-40000108",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","explosion protection examination certificate number","CFIHOS-40000109",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","explosion protection gas group","CFIHOS-40000110",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","explosion protection material group","CFIHOS-40000612",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","explosion protection notified body","CFIHOS-40000111",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","explosion protection temperature class","CFIHOS-40000112",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","explosion protection zone","CFIHOS-40000113",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","ingress protection","CFIHOS-40000173",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","normal volume flow rate","CFIHOS-40000293",,,"MQH","G2",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","rated power consumption","CFIHOS-40000524",,,"KWT","KWT",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","rated speed","CFIHOS-40000332",,,"RPM","RPM",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","seal type","CFIHOS-40000567",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","trip speed","CFIHOS-40000569",,,,,"API Std 681:1996",,,"STANDARD","CR0028;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","upper limit allowable pressure","CFIHOS-40000570",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","upper limit allowable speed","CFIHOS-40000453",,,"RPM","RPM","ISO 10440-1:2007;API Std 681:1996",,,"STANDARD","CR0028;CR0032;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary compressor","CFIHOS-30000552","upper limit allowable temperature","CFIHOS-40000571",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","ATEX category","CFIHOS-40000009",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","ATEX explosive atmosphere","CFIHOS-40000010",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","ATEX group","CFIHOS-40000011",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","bearing lubrication","CFIHOS-40000098",,,,,"API Std 676:2009",,,"STANDARD","CR0028;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","dry weight","CFIHOS-40000494",,,"KGM","LBR","ISO 19901-5:2016",,,"STANDARD","CR0028;CR0032;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","efficiency","CFIHOS-40000495",,,,,"API Std 676:2009",,,"STANDARD","CR0028;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","explosion protection concept","CFIHOS-40000108",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","explosion protection examination certificate number","CFIHOS-40000109",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","explosion protection gas group","CFIHOS-40000110",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","explosion protection material group","CFIHOS-40000612",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","explosion protection notified body","CFIHOS-40000111",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","explosion protection temperature class","CFIHOS-40000112",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","explosion protection zone","CFIHOS-40000113",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","ingress protection","CFIHOS-40000173",,,,,,,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","lower limit allowable temperature","CFIHOS-40000549",,,,,"API Std 676:2009",,,"STANDARD","CR0028;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","net positive suction head required","CFIHOS-40000557",,,,,"API Std 676:2009",,,"STANDARD","CR0028;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","normal operating outlet pressure","CFIHOS-40000278",,,"BRA","PSA","API Std 610:2010;ISO 13709:2009",,,"STANDARD","CR0028;CR0032;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","normal volume flow rate","CFIHOS-40000293",,,"MQH","G2",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","operating weight","CFIHOS-40000516",,,"KGM","LBR","ISO 19901-5:2016",,,"STANDARD","CR0028;CR0032;FR37","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
"rotary pump","CFIHOS-30000864","rated inlet pressure","CFIHOS-40000564",,,,,"API Std 676:2009",,,"STANDARD","CR0028","2019-05-14T08:40:09.715Z","2021-10-11T09:43:05.815Z",
