"tag class name","tag class CFIHOS unique id","tag property name","tag property CFIHOS unique id","SI unit of measure code","imperial unit of measure code","source standard code","source standard section","property name in source standard","status","change request number","created date","modified date","terminated date"
"settler","CFIHOS-30000589","external insulation type","CFIHOS-40000114",,,"ASME BPVC Section VIII",,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","external upper limit design pressure","CFIHOS-40000119",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","fluid name","CFIHOS-40000132",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","internal insulation type","CFIHOS-40000187",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","internal upper limit design pressure","CFIHOS-40000192",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","jacket normal operating pressure","CFIHOS-40000196",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","jacket normal operating temperature","CFIHOS-40000197",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","lower limit operating temperature","CFIHOS-40000504",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","minimum design metal temperature","CFIHOS-40000232",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","shell normal external operating pressure","CFIHOS-40000356",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","shell normal internal operating pressure","CFIHOS-40000357",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","shell normal operating temperature","CFIHOS-40000358",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","upper limit design temperature","CFIHOS-40000536",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"settler","CFIHOS-30000589","upper limit operating temperature","CFIHOS-40000538",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shale shaker","CFIHOS-30000228","design specification","CFIHOS-40000487",,,"API Recommended Practice 13C:2014",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"shale shaker","CFIHOS-30000228","explosion protection gas group","CFIHOS-40000110",,,"API Recommended Practice 13C:2014",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"shale shaker","CFIHOS-30000228","explosion protection temperature class","CFIHOS-40000112",,,"API Recommended Practice 13C:2014",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"shale shaker","CFIHOS-30000228","explosion protection zone","CFIHOS-40000113",,,"API Recommended Practice 13C:2014",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"shale shaker","CFIHOS-30000228","lower limit design temperature","CFIHOS-40000503",,,"API Recommended Practice 13C:2014",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"shale shaker","CFIHOS-30000228","normal volume flow rate","CFIHOS-40000293",,,"API Recommended Practice 13C:2014",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"shale shaker","CFIHOS-30000228","upper limit design temperature","CFIHOS-40000536",,,"API Recommended Practice 13C:2014",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","external coating specification","CFIHOS-40000613",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","number of passes per shell - shell side","CFIHOS-40000305",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","number of passes per shell - tube side","CFIHOS-40000306",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","shell minimum design metal temperature","CFIHOS-40000355",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","shell side fluid name","CFIHOS-40000362",,,,,,"STANDARD","CR0028","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","shell side normal operating inlet pressure","CFIHOS-40000620",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","shell side normal operating inlet temperature","CFIHOS-40000621",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","shell side normal operating mass flow rate","CFIHOS-40000622",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","shell side normal operating outlet temperature","CFIHOS-40000623",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","shell side upper limit design temperature","CFIHOS-40000363",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","shell side upper limit operating inlet temperature","CFIHOS-40000364",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","shell side upper limit operating outlet temperature","CFIHOS-40000365",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","shell test pressure","CFIHOS-40000366",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","shell upper limit design pressure","CFIHOS-40000367",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","shell upper limit operating temperature","CFIHOS-40000368",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","tube side fluid name","CFIHOS-40000436",,,,,,"STANDARD","CR0028","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","tube side normal operating inlet pressure","CFIHOS-40000438","BRG","64",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","tube side normal operating inlet temperature","CFIHOS-40000437","CEL","FAH",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","tube side normal operating mass flow rate","CFIHOS-40000624",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","tube side normal operating outlet temperature","CFIHOS-40000439","CEL","FAH",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shell and tube heat exchanger","CFIHOS-30000755","tube side upper limit design temperature","CFIHOS-40000440",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","tube test pressure","CFIHOS-40000441",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shell and tube heat exchanger","CFIHOS-30000755","tube upper limit design pressure","CFIHOS-40000442",,,,,,"TERMINATED","V1.2;CR0013","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"shut off damper","CFIHOS-30000232","explosion protection gas group","CFIHOS-40000110",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shut off damper","CFIHOS-30000232","explosion protection temperature class","CFIHOS-40000112",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"shut off damper","CFIHOS-30000232","explosion protection zone","CFIHOS-40000113",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"signal cable","CFIHOS-30000365","cross section area","CFIHOS-40000492","MTK","FTK",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"signal cable","CFIHOS-30000365","length","CFIHOS-40000201","MMT","INH",,,,"STANDARD","CR0028;CR0032","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"signal cable","CFIHOS-30000365","number of cores","CFIHOS-40000301",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"signal converter","CFIHOS-30000663","explosion protection gas group","CFIHOS-40000110",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"signal converter","CFIHOS-30000663","explosion protection temperature class","CFIHOS-40000112",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"signal converter","CFIHOS-30000663","explosion protection zone","CFIHOS-40000113",,,,,,"STANDARD","CR0028","2019-05-14T08:38:36.409Z","2021-10-11T08:54:11.582Z",
"silencer","CFIHOS-30000514","fluid name","CFIHOS-40000132",,,,,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"siren","CFIHOS-30000744","explosion protection gas group","CFIHOS-40000110",,,"IEC 60529:2013",,,"TERMINATED","CR0014","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"siren","CFIHOS-30000744","explosion protection temperature class","CFIHOS-40000112",,,"IEC 60529:2013",,,"TERMINATED","CR0014","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"siren","CFIHOS-30000744","explosion protection zone","CFIHOS-40000113",,,"IEC 60529:2013",,,"TERMINATED","CR0014","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z"
"slat conveyor","CFIHOS-30000570","design specification","CFIHOS-40000487",,,"ANSI/CEMA 350-2015",,,"STANDARD","FR74","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z",
"slat conveyor","CFIHOS-30000570","explosion protection zone","CFIHOS-40000113",,,"ANSI/CEMA 350-2015",,,"STANDARD","FR74","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z",
"slat conveyor","CFIHOS-30000570","lower limit design temperature","CFIHOS-40000503",,,"ANSI/CEMA 350-2015",,,"STANDARD","FR74","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z",
"slat conveyor","CFIHOS-30000570","normal volume flow rate","CFIHOS-40000293",,,"ANSI/CEMA 350-2015",,,"STANDARD","FR74","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z",
"slat conveyor","CFIHOS-30000570","upper limit design temperature","CFIHOS-40000536",,,"ANSI/CEMA 350-2015",,,"STANDARD","FR74","2021-10-11T08:54:11.582Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","actuation service","CFIHOS-40000638",,,"ISA-TR20.00.01-2007",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","communication protocol","CFIHOS-40000599",,,"IEC 60534-7:2010",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","design specification","CFIHOS-40000487",,,"IEC 60534-7:2010",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","explosion protection gas group","CFIHOS-40000110",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","explosion protection temperature class","CFIHOS-40000112",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","explosion protection zone","CFIHOS-40000113",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","failure action","CFIHOS-40000580",,,"API Spec 6D:2014",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","fire safe","CFIHOS-40000585",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","fluid name","CFIHOS-40000132",,,"IEC 60537:1976 Withdrawn;ISA-TR20.00.01-2007;ISO 14224:2016",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","full opening valve","CFIHOS-40000584",,,"ANSI/ISA-75.05.01-2019",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","input signal range","CFIHOS-40000600",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","input signal type","CFIHOS-40000597",,,"IEC 60534-7:2010",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","nominal diameter","CFIHOS-40000509","MMT","INH","API Spec 6D:2014",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","normal operating pressure","CFIHOS-40000512","BRG","64","API Spec 6D:2014;ISA-TR20.00.01-2007;ISO 14224:2016",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","normal operating temperature","CFIHOS-40000514","CEL","FAH","ISO 14224:2016;ANSI/ISA-75.05.01-2019;IEC 60537:1976 Withdrawn",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","output signal range","CFIHOS-40000601",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","output signal type","CFIHOS-40000598",,,"IEC 60534-7:2010",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","piping class","CFIHOS-40000488",,,"API Spec 6D:2014",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide control valve","CFIHOS-30000865","safety integrity level","CFIHOS-40000579",,,"IEC 60534-7:2010",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide valve","CFIHOS-30000866","design specification","CFIHOS-40000487",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide valve","CFIHOS-30000866","failure action","CFIHOS-40000580",,,,,,"STANDARD","CR0029","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide valve","CFIHOS-30000866","fluid name","CFIHOS-40000132",,,"ASME B31.3 - 2020;IEC 60537:1976 Withdrawn;ISO 14224:2016",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide valve","CFIHOS-30000866","full opening valve","CFIHOS-40000584",,,"API Spec 6D:2014",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide valve","CFIHOS-30000866","nominal diameter","CFIHOS-40000509","MMT","INH","API Spec 6D:2014",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide valve","CFIHOS-30000866","normal operating pressure","CFIHOS-40000512","BRG","64","IEC 60537:1976 Withdrawn;ISO 14224:2016",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide valve","CFIHOS-30000866","normal operating temperature","CFIHOS-40000514","CEL","FAH","IEC 60537:1976 Withdrawn;ISO 14224:2016",,,"STANDARD","CR0029;CR0032;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slide valve","CFIHOS-30000866","piping class","CFIHOS-40000488",,,"API Spec 6D:2014",,,"STANDARD","CR0029;FR60","2019-10-01T01:04:06.792Z","2021-10-11T08:54:11.582Z",
"slips","CFIHOS-30000919","design specification","CFIHOS-40000487",,,"API Spec 7K:2015",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"slips","CFIHOS-30000919","explosion protection zone","CFIHOS-40000113",,,"API Spec 7K:2015",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"slips","CFIHOS-30000919","lower limit design temperature","CFIHOS-40000503",,,"API Spec 7K:2015",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"slips","CFIHOS-30000919","upper limit design pressure","CFIHOS-40000535",,,"API Spec 7K:2015",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"slips","CFIHOS-30000919","upper limit design temperature","CFIHOS-40000536",,,"API Spec 7K:2015",,,"STANDARD","CR0031;FR60","2020-05-05T08:55:09.301Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","coil normal operating pressure","CFIHOS-40000042","BRG","64",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","coil normal operating temperature","CFIHOS-40000043","CEL","FAH",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","external insulation type","CFIHOS-40000114",,,"ASME BPVC Section VIII",,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","external upper limit design pressure","CFIHOS-40000119","BRG","64",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","fluid name","CFIHOS-40000132",,,,,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","internal insulation type","CFIHOS-40000187",,,,,,"STANDARD","V1.2","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","internal upper limit design pressure","CFIHOS-40000192","BRG","64",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","jacket normal operating pressure","CFIHOS-40000196","BRG","64",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","jacket normal operating temperature","CFIHOS-40000197","CEL","FAH",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","lower limit operating temperature","CFIHOS-40000504","CEL","FAH",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","minimum design metal temperature","CFIHOS-40000232","CEL","FAH",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","shell normal external operating pressure","CFIHOS-40000356","BRG","64",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","shell normal internal operating pressure","CFIHOS-40000357","BRG","64",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
"slug catcher","CFIHOS-30000591","shell normal operating temperature","CFIHOS-40000358","CEL","FAH",,,,"STANDARD","CR0032","2017-02-13T22:35:17.395Z","2021-10-11T08:54:11.582Z",
