"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-70000152","5878","gas and energy management plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000153","4018","general arrangement diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000154","6028","handling, shipping, storage procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000155","0505","hazard analysis","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000156","6873","hazard identification report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000157","6874","hazard management physical effects modeling report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000158","6875","hazard and operability report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030;FR41","STANDARD","document type"
"CFIHOS-70000159","6613","hazard, effect register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000160","1415","hazardous area certificate","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000161","1601","hazardous area classification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000162","2334","hazardous area classification diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000163","6876","health check report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000164","0705","health impact assessment","2017-02-13T21:17:17.546Z","2021-10-04T23:28:47.448Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000165","1216","heat and mass balance calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000166","3342","heat and mass balance summary","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000167","2335","hook up diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000168","2407","hvac flow diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000169","4603","hydraulic calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000170","2336","hydraulic, pneumatic diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000171","8373","ice analysis study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000172","8374","ice environment reference document study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000173","8422","ice survey","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000174","6881","safety critical elements register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000175","0514","in place analysis","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000176","3705","incident report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000177","0706","independent assessment","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000178","4372","index of documents","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000179","4327","input, output list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000180","5733","inspection and test plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000181","3328","installation manual","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000182","2398","heat tracing diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000183","7755","insulation, heat tracing specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000184","8376","integration study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000185","3329","integrity operating envelope","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000186","2341","interface diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000187","7875","interface document","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000188","5800","interface plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000189","6069","interface procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000190","6627","interface register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000191","3330","invitation to tender","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000192","5517","isolation philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000193","2343","isometric diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000194","3377","job description","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000195","6614","laws, regulations register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000196","4024","key plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000197","7417","lessons learned report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000198","6033","lifting procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000199","8236","lifting study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000200","5736","lifting, hoisting, and rigging plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000201","4025","lighting layout diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000202","1915","lighting performance data","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000203","4329","load list","2017-02-13T21:17:17.546Z","2021-10-04T18:53:34.661Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000204","0520","loadout and loadin analysis","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000205","2347","loop diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000206","4810","maintenance manual","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000207","8239","maintenance study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000208","3341","manpower histogram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000209","5679","material and equipment performance philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000210","6036","material management procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000211","2107","safety datasheet","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000212","2349","material selection diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000213","5743","material selection plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000214","5009","material selection report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000215","8241","material selection study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000216","5779","material testing plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000217","5011","material traceability report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000218","8370","mechanical handling equipment study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000219","5520","metering philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000220","8375","metocean analysis study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000221","8379","metocean reference document study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000222","8421","metocean survey","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000223","3347","minutes of meeting","2017-02-13T21:17:17.546Z","2021-10-04T18:53:34.661Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000224","7731","network architecture specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000225","2110","noise datasheet","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000226","6918","non conformance report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000227","6038","non destructive test procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000228","4811","operating manual","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000229","5522","operation philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000230","6926","opportunity framing report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000231","3352","organizational chart","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000232","0480","general agreement","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000233","0580","general analysis","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000234","0780","general assessment","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000235","7416","other assurance review report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000236","0880","other audit report","2017-02-13T21:17:17.546Z","2021-10-04T22:14:41.364Z","2021-10-04T22:14:41.364Z","CR0027","TERMINATED","document type"
"CFIHOS-70000237","0980","block diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000238","1380","general calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000239","1580","general certificate","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000240","6178","other commissioning procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000241","7881","other commissioning specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000242","2180","other datasheet","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027;FR27","TERMINATED","document type"
"CFIHOS-70000243","3180","general estimate","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000244","7770","functional design specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030;FR27","STANDARD","document type"
"CFIHOS-70000245","3880","inspection report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000246","4180","other layout diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000247","4380","general list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000248","4780","logic diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000249","4880","general manual","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;FR27","STANDARD","document type"
"CFIHOS-70000250","4980","other map","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000251","5280","multimedia","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000252","5480","other performance report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000253","5680","general philosophy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000254","5206","other picture","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000255","5880","general plan","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000256","6180","general procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000257","6480","general proposal","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000258","6680","general register","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000259","7180","general report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000260","7280","general request","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000261","7480","general review report","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000262","5804","general schedule","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000263",,"other schematic diagram","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000264","7880","general specification","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000265","5980","general strategy","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000266","8180","other structural calculation","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
"CFIHOS-70000267","8380","general study","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027;CR0030","STANDARD","document type"
"CFIHOS-70000268","8880","wiring diagram","2017-02-13T21:19:33.549Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000269","4336","packing list","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z",,"CR0027","STANDARD","document type"
"CFIHOS-70000270","6042","packing, shipping procedure","2017-02-13T21:17:17.546Z","2021-10-04T18:47:31.690Z","2021-10-04T18:47:31.690Z","CR0027","TERMINATED","document type"
